id_lineups,Lineup,Plus/Minus,Minutes,Possessions Equipe,Points Equipe,Field goals attempted Equipe,Field goals made Equipe,2-pt field goals attempted Equipe,2-pt field goals made Equipe,"2-pt field goals, % Equipe","centile_2-pt field goals, % Equipe",3-pt field goals attempted Equipe,3-pt field goals made Equipe,"3-pt field goals, % Equipe","centile_3-pt field goals, % Equipe",Free throws attempted Equipe,Free throws made Equipe,"Free throws, % Equipe","centile_Free throws, % Equipe",Rebounds Equipe,Offensive rebounds Equipe,Defensive rebounds Equipe,Assists Equipe,Steals Equipe,Turnovers Equipe,Fouls Equipe,Possessions Opposant,Points Opposant,Field goals attempted Opposant,Field goals made Opposant,2-pt field goals attempted Opposant,2-pt field goals made Opposant,"2-pt field goals, % Opposant","centile_2-pt field goals, % Opposant",3-pt field goals attempted Opposant,3-pt field goals made Opposant,"3-pt field goals, % Opposant","centile_3-pt field goals, % Opposant",Free throws attempted Opposant,Free throws made Opposant,"Free throws, % Opposant","centile_Free throws, % Opposant",Rebounds Opposant,Offensive rebounds Opposant,Defensive rebounds Opposant,Assists Opposant,Steals Opposant,Turnovers Opposant,Fouls Opposant,Equipe,Championnat,Player_1_name,Player_2_name,Player_3_name,Player_4_name,Player_5_name,Player_1_id,Player_2_id,Player_3_id,Player_4_id,Player_5_id,Secondes,centile_Secondes,Rentabilite_possessions_equipe,centile_Rentabilite_possessions_equipe,Rentabilite_possessions_opp,centile_Rentabilite_possessions_opp,Differentiel_rentabilite_possessions,centile_Differentiel_rentabilite_possessions,Rentabilite_temps_equipe,centile_Rentabilite_temps_equipe,Rentabilite_temps_opp,centile_Rentabilite_temps_opp,Differentiel_rentabilite_temps,centile_Differentiel_rentabilite_temps,True_Shooting_equipe_%,centile_True_Shooting_equipe_%,True_Shooting_opp_%,centile_True_Shooting_opp_%,Differentiel_True_Shooting_%,centile_Differentiel_True_Shooting_%,Pts_Tirs_Tentes_equipe,centile_Pts_Tirs_Tentes_equipe,Pts_Tirs_Tentes_opp,centile_Pts_Tirs_Tentes_opp,Differentiel_Pts_Tirs_Tentes,centile_Differentiel_Pts_Tirs_Tentes,Color
JB-3SJB-27PJB-8UJB-5BJB-13C,"3 M. Salash, 27 J. Pansa, 8 J. Usher, 5 H. Benitez, 13 X. Castaneda",-1,15:54,40,41,25,13,18,11,61.1,63,7,2,28.6,32,23,13,56.5,19,14,3,11,9,3,4,6,43,42,32,16,18,12,66.7,82,14,4,28.6,23,6,6,100.0,88,18,4,14,7,2,6,13,JL Bourg-en-Bresse,Betclic Elite,3 M. Salash,27 J. Pansa,8 J. Usher,5 H. Benitez,13 X. Castaneda,JB-3S,JB-27P,JB-8U,JB-5B,JB-13C,954.0,57,102.49999999999999,76,97.67441860465115,17,4.825581395348834,50,100.62893081761007,71,108.17610062893083,10,-7.547169811320757,27,58.37129840546697,50,60.623556581986136,62,-2.252258176519163,42,116.74259681093395,50,121.24711316397227,37,-4.504516353038326,42,blue
JB-3SJB-8UJB-5BJB-13CJB-4N,"3 M. Salash, 8 J. Usher, 5 H. Benitez, 13 X. Castaneda, 4 A. Nelson",24,15:22,43,46,29,17,20,14,70.0,83,9,3,33.3,40,10,9,90.0,75,20,7,13,8,4,2,5,32,22,23,7,13,4,30.8,6,10,3,30.0,27,5,5,100.0,88,7,2,5,3,0,5,12,JL Bourg-en-Bresse,Betclic Elite,3 M. Salash,8 J. Usher,5 H. Benitez,13 X. Castaneda,4 A. Nelson,JB-3S,JB-8U,JB-5B,JB-13C,JB-4N,922.0,54,106.9767441860465,81,68.75,82,38.2267441860465,91,111.93058568329717,93,83.29718004338395,88,28.63340563991322,96,68.8622754491018,76,43.65079365079365,8,25.21148179830815,94,137.7245508982036,76,87.3015873015873,91,50.4229635966163,94,blue
JB-27PJB-7CJB-5BJB-33PJB-4N,"27 J. Pansa, 7 M. Courby, 5 H. Benitez, 33 B. Paul, 4 A. Nelson",-13,11:53,33,14,19,5,13,4,30.8,5,6,1,16.7,11,4,3,75.0,48,11,5,6,5,2,4,8,30,27,17,9,12,6,50.0,42,5,3,60.0,95,8,6,75.0,42,11,3,8,3,1,2,4,JL Bourg-en-Bresse,Betclic Elite,27 J. Pansa,7 M. Courby,5 H. Benitez,33 B. Paul,4 A. Nelson,JB-27P,JB-7C,JB-5B,JB-33P,JB-4N,713.0,25,42.42424242424242,1,90.0,34,-47.57575757575758,3,111.07994389901823,92,100.98176718092566,25,10.098176718092574,81,33.71868978805394,1,65.78947368421053,78,-32.07078389615659,3,67.43737957610789,1,131.57894736842107,21,-64.14156779231318,3,blue
JB-11AJB-27PJB-8UJB-13CJB-4N,"11 J. Ayayi, 27 J. Pansa, 8 J. Usher, 13 X. Castaneda, 4 A. Nelson",0,10:35,27,27,18,9,6,4,66.7,78,12,5,41.7,63,4,4,100.0,88,6,2,4,7,2,3,7,23,27,13,10,9,7,77.8,95,4,3,75.0,100,5,4,80.0,53,5,0,5,7,1,2,5,JL Bourg-en-Bresse,Betclic Elite,11 J. Ayayi,27 J. Pansa,8 J. Usher,13 X. Castaneda,4 A. Nelson,JB-11A,JB-27P,JB-8U,JB-13C,JB-4N,635.0,9,100.0,73,117.3913043478261,1,-17.391304347826093,18,102.04724409448819,75,86.92913385826772,81,15.118110236220474,87,68.31983805668015,75,88.81578947368422,98,-20.495951417004065,9,136.6396761133603,75,177.63157894736844,1,-40.99190283400813,9,blue
CS-40CCS-14RCS-8HCS-2MCS-13G,"40 Z. Cuthbertson, 14 D. Ristic, 8 J. Hill, 2 J. Morris, 13 L. Gaudoux",-22,57:52,132,125,92,49,54,33,61.1,63,38,16,42.1,64,16,11,68.8,37,34,8,26,34,10,17,27,136,147,99,53,54,36,66.7,82,45,17,37.8,61,28,24,85.7,68,47,15,32,32,10,18,21,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,14 D. Ristic,8 J. Hill,2 J. Morris,13 L. Gaudoux,CS-40C,CS-14R,CS-8H,CS-2M,CS-13G,3472.0,98,94.6969696969697,65,108.08823529411764,6,-13.391265597147935,25,91.24423963133641,27,94.00921658986175,59,-2.764976958525338,37,63.105815831987066,65,66.02587136183975,79,-2.9200555298526822,40,126.21163166397413,65,132.0517427236795,20,-5.8401110597053645,40,blue
CS-4SCS-40CCS-14RCS-8HCS-2M,"4 Z. Sakic, 40 Z. Cuthbertson, 14 D. Ristic, 8 J. Hill, 2 J. Morris",-2,44:33,106,82,61,26,35,16,45.7,25,26,10,38.5,55,27,20,74.1,44,34,6,28,19,5,13,19,105,84,74,32,41,20,48.8,36,33,12,36.4,53,11,8,72.7,34,38,13,25,23,7,14,26,Chalon Saone,Betclic Elite,4 Z. Sakic,40 Z. Cuthbertson,14 D. Ristic,8 J. Hill,2 J. Morris,CS-4S,CS-40C,CS-14R,CS-8H,CS-2M,2673.0,93,77.35849056603774,37,80.0,56,-2.6415094339622556,41,95.17396184062851,47,94.27609427609428,58,0.8978675645342236,55,56.25686059275522,41,53.272450532724505,33,2.9844100600307115,50,112.51372118551043,41,106.54490106544901,66,5.968820120061423,50,blue
CS-4SCS-40CCS-21SCS-8HCS-13G,"4 Z. Sakic, 40 Z. Cuthbertson, 21 M. Stockton, 8 J. Hill, 13 L. Gaudoux",19,28:59,71,69,38,23,21,15,71.4,87,17,8,47.1,73,22,15,68.2,36,21,4,17,18,5,9,11,60,50,40,20,18,12,66.7,82,22,8,36.4,53,2,2,100.0,88,12,1,11,12,7,10,21,Chalon Saone,Betclic Elite,4 Z. Sakic,40 Z. Cuthbertson,21 M. Stockton,8 J. Hill,13 L. Gaudoux,CS-4S,CS-40C,CS-21S,CS-8H,CS-13G,1739.0,84,97.1830985915493,70,83.33333333333334,49,13.849765258215953,63,97.98734905117884,62,82.80621046578493,89,15.18113858539391,87,72.35738255033557,85,61.1545988258317,63,11.202783724503874,70,144.71476510067114,85,122.3091976516634,36,22.405567449007748,70,blue
CS-4SCS-40CCS-14RCS-8HCS-6C,"4 Z. Sakic, 40 Z. Cuthbertson, 14 D. Ristic, 8 J. Hill, 6 Y. Choupas",4,23:31,55,48,39,19,25,16,64.0,71,14,3,21.4,18,12,7,58.3,22,17,3,14,12,3,4,9,53,44,36,15,17,9,52.9,50,19,6,31.6,33,9,8,88.9,73,18,6,12,12,1,3,12,Chalon Saone,Betclic Elite,4 Z. Sakic,40 Z. Cuthbertson,14 D. Ristic,8 J. Hill,6 Y. Choupas,CS-4S,CS-40C,CS-14R,CS-8H,CS-6C,1411.0,81,87.27272727272727,53,83.01886792452831,50,4.253859348198958,50,93.55067328136073,40,90.14883061658398,72,3.4018426647767512,60,54.20054200542005,36,55.05505505505506,41,-0.8545130496350097,44,108.4010840108401,36,110.11011011011011,58,-1.7090260992700195,44,blue
CS-40CCS-14RCS-20NCS-2MCS-13G,"40 Z. Cuthbertson, 14 D. Ristic, 20 N. Nenadic, 2 J. Morris, 13 L. Gaudoux",-7,18:56,43,41,28,14,21,11,52.4,42,7,3,42.9,66,15,10,66.7,31,16,7,9,10,2,6,10,39,48,32,19,17,12,70.6,88,15,7,46.7,82,4,3,75.0,42,9,3,6,12,1,3,14,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,14 D. Ristic,20 N. Nenadic,2 J. Morris,13 L. Gaudoux,CS-40C,CS-14R,CS-20N,CS-2M,CS-13G,1136.0,70,95.34883720930233,67,123.07692307692308,1,-27.72808586762075,12,90.8450704225352,24,82.3943661971831,90,8.450704225352098,77,59.2485549132948,56,71.09004739336493,94,-11.84149248007013,23,118.4971098265896,56,142.18009478672985,5,-23.68298496014026,23,blue
CS-40CCS-14RCS-8HCS-6CCS-13G,"40 Z. Cuthbertson, 14 D. Ristic, 8 J. Hill, 6 Y. Choupas, 13 L. Gaudoux",8,14:32,34,33,23,14,18,11,61.1,63,5,3,60.0,92,3,2,66.7,31,10,4,6,10,4,6,8,36,25,21,9,8,4,50.0,42,13,5,38.5,62,2,2,100.0,88,8,3,5,5,2,7,7,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,14 D. Ristic,8 J. Hill,6 Y. Choupas,13 L. Gaudoux,CS-40C,CS-14R,CS-8H,CS-6C,CS-13G,872.0,48,97.05882352941177,70,69.44444444444444,80,27.614379084967325,80,93.57798165137615,41,99.08256880733946,34,-5.504587155963307,31,67.8453947368421,74,57.12979890310786,50,10.715595833734234,68,135.6907894736842,74,114.25959780621572,49,21.431191667468468,68,blue
CS-40CCS-14RCS-20NCS-6CCS-13G,"40 Z. Cuthbertson, 14 D. Ristic, 20 N. Nenadic, 6 Y. Choupas, 13 L. Gaudoux",3,13:35,31,33,15,10,8,5,62.5,67,7,5,71.4,99,11,8,72.7,43,8,1,7,7,2,6,7,33,30,21,11,11,8,72.7,92,10,3,30.0,27,8,5,62.5,21,7,3,4,6,6,2,9,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,14 D. Ristic,20 N. Nenadic,6 Y. Choupas,13 L. Gaudoux,CS-40C,CS-14R,CS-20N,CS-6C,CS-13G,815.0,43,106.4516129032258,80,90.9090909090909,32,15.542521994134887,66,91.28834355828221,28,97.17791411042946,43,-5.889570552147248,30,83.16532258064517,99,61.174551386623165,64,21.990771194022003,89,166.33064516129033,99,122.34910277324633,35,43.981542388044005,89,blue
CS-14RCS-20NCS-8HCS-2MCS-13G,"14 D. Ristic, 20 N. Nenadic, 8 J. Hill, 2 J. Morris, 13 L. Gaudoux",3,12:39,27,30,23,11,12,7,58.3,53,11,4,36.4,48,5,4,80.0,57,6,3,3,6,3,2,7,28,27,17,9,9,5,55.6,60,8,4,50.0,85,5,5,100.0,88,8,2,6,7,1,6,6,Chalon Saone,Betclic Elite,14 D. Ristic,20 N. Nenadic,8 J. Hill,2 J. Morris,13 L. Gaudoux,CS-14R,CS-20N,CS-8H,CS-2M,CS-13G,759.0,35,111.11111111111111,86,96.42857142857143,20,14.682539682539684,65,85.37549407114625,11,88.53754940711462,76,-3.1620553359683754,36,59.523809523809526,56,70.3125,91,-10.788690476190474,25,119.04761904761905,56,140.625,8,-21.57738095238095,25,blue
CS-40CCS-20NCS-6CCS-7CCS-13G,"40 Z. Cuthbertson, 20 N. Nenadic, 6 Y. Choupas, 7 O. Cortale, 13 L. Gaudoux",-6,12:02,26,15,12,5,8,3,37.5,11,4,2,50.0,79,4,3,75.0,48,11,1,10,4,0,9,7,29,21,21,6,12,3,25.0,2,9,3,33.3,41,7,6,85.7,68,9,3,6,6,4,1,5,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,20 N. Nenadic,6 Y. Choupas,7 O. Cortale,13 L. Gaudoux,CS-40C,CS-20N,CS-6C,CS-7C,CS-13G,722.0,29,57.692307692307686,5,72.41379310344827,74,-14.721485411140584,22,86.42659279778394,13,96.398891966759,48,-9.972299168975056,22,54.50581395348837,38,43.6046511627907,8,10.901162790697668,69,109.01162790697674,38,87.2093023255814,91,21.802325581395337,69,blue
CS-14RCS-8HCS-2MCS-6CCS-13G,"14 D. Ristic, 8 J. Hill, 2 J. Morris, 6 Y. Choupas, 13 L. Gaudoux",14,11:21,30,33,19,10,9,5,55.6,48,10,5,50.0,79,9,8,88.9,73,8,3,5,8,1,4,6,27,19,16,6,9,4,44.4,28,7,2,28.6,23,6,5,83.3,62,10,4,6,3,2,5,8,Chalon Saone,Betclic Elite,14 D. Ristic,8 J. Hill,2 J. Morris,6 Y. Choupas,13 L. Gaudoux,CS-14R,CS-8H,CS-2M,CS-6C,CS-13G,681.0,21,110.00000000000001,85,70.37037037037037,78,39.62962962962965,93,105.72687224669605,84,95.15418502202644,55,10.572687224669608,82,71.86411149825783,84,50.96566523605151,28,20.89844626220632,86,143.72822299651565,84,101.93133047210301,71,41.79689252441264,86,blue
CB-25NCB-2ICB-5CCB-11ACB-32V,"25 C. Ndow, 2 C. Melvin III, 5 T. Campbell, 11 G. Ayayi, 32 B. Vautier",0,48:05,116,107,75,41,46,28,60.9,61,29,13,44.8,68,15,12,80.0,57,26,8,18,21,8,16,29,115,107,68,38,42,29,69.0,85,26,9,34.6,49,25,22,88.0,72,32,9,23,27,13,21,25,Cholet Basket,Betclic Elite,25 C. Ndow,2 C. Melvin III,5 T. Campbell,11 G. Ayayi,32 B. Vautier,CB-25N,CB-2I,CB-5C,CB-11A,CB-32V,2885.0,94,92.24137931034483,61,93.04347826086956,27,-0.8020989505247371,44,96.49913344887348,54,95.66724436741767,51,0.8318890814558131,55,65.56372549019608,70,67.72151898734177,84,-2.15779349714569,43,131.12745098039215,70,135.44303797468353,15,-4.31558699429138,43,blue
CB-25NCB-2ICB-11ACB-32VCB-7S,"25 C. Ndow, 2 C. Melvin III, 11 G. Ayayi, 32 B. Vautier, 7 N. De Sousa",-6,39:50,103,79,65,31,44,26,59.1,56,21,5,23.8,20,24,12,50.0,14,43,15,28,27,6,12,22,96,85,63,26,31,14,45.2,29,32,12,37.5,58,25,21,84.0,67,26,9,17,20,6,10,23,Cholet Basket,Betclic Elite,25 C. Ndow,2 C. Melvin III,11 G. Ayayi,32 B. Vautier,7 N. De Sousa,CB-25N,CB-2I,CB-11A,CB-32V,CB-7S,2390.0,92,76.69902912621359,34,88.54166666666666,39,-11.842637540453069,28,103.43096234309623,79,96.40167364016736,48,7.029288702928866,73,52.276336686077286,31,57.432432432432435,53,-5.156095746355149,36,104.55267337215457,31,114.86486486486487,46,-10.312191492710298,36,blue
CB-21RCB-8MCB-7SCB-12DCB-3S,"21 A. Roberson, 8 J. McNeace, 7 N. De Sousa, 12 M. Diawara, 3 S. Smith",10,17:20,34,38,23,13,14,7,50.0,35,9,6,66.7,97,9,6,66.7,31,9,0,9,10,5,4,11,51,28,24,9,15,6,40.0,18,9,3,33.3,41,9,7,77.8,48,12,4,8,6,3,12,12,Cholet Basket,Betclic Elite,21 A. Roberson,8 J. McNeace,7 N. De Sousa,12 M. Diawara,3 S. Smith,CB-21R,CB-8M,CB-7S,CB-12D,CB-3S,1040.0,65,111.76470588235294,87,54.90196078431373,96,56.86274509803921,99,78.46153846153847,6,117.6923076923077,3,-39.230769230769226,0,70.47477744807121,81,50.07153075822603,24,20.403246689845176,85,140.94955489614242,81,100.14306151645206,75,40.80649337969035,85,blue
CB-2ICB-5CCB-11ACB-32VCB-12D,"2 C. Melvin III, 5 T. Campbell, 11 G. Ayayi, 32 B. Vautier, 12 M. Diawara",8,12:47,26,25,18,10,10,8,80.0,94,8,2,25.0,24,4,3,75.0,48,13,2,11,7,4,4,5,33,17,19,5,10,2,20.0,1,9,3,33.3,41,4,4,100.0,88,10,3,7,6,2,6,3,Cholet Basket,Betclic Elite,2 C. Melvin III,5 T. Campbell,11 G. Ayayi,32 B. Vautier,12 M. Diawara,CB-2I,CB-5C,CB-11A,CB-32V,CB-12D,767.0,37,96.15384615384616,68,51.515151515151516,96,44.638694638694645,96,81.35593220338983,10,103.25945241199477,18,-21.903520208604945,5,63.25910931174089,65,40.94412331406551,5,22.314985997675386,91,126.51821862348179,65,81.88824662813101,94,44.62997199535077,91,blue
CB-25NCB-2ICB-32VCB-7SCB-3S,"25 C. Ndow, 2 C. Melvin III, 32 B. Vautier, 7 N. De Sousa, 3 S. Smith",-10,11:57,21,17,13,7,8,6,75.0,91,5,1,20.0,16,2,2,100.0,88,3,0,3,3,3,6,4,32,27,19,12,11,9,81.8,97,8,3,37.5,58,2,0,0.0,1,10,4,6,3,3,7,3,Cholet Basket,Betclic Elite,25 C. Ndow,2 C. Melvin III,32 B. Vautier,7 N. De Sousa,3 S. Smith,CB-25N,CB-2I,CB-32V,CB-7S,CB-3S,717.0,26,80.95238095238095,40,84.375,46,-3.422619047619051,39,70.2928870292887,1,107.11297071129707,12,-36.82008368200836,1,61.23919308357348,59,67.90744466800805,85,-6.6682515844345716,34,122.47838616714697,59,135.8148893360161,14,-13.336503168869143,34,blue
CB-0WCB-8MCB-12DCB-22BCB-3S,"0 A. Wheeler, 8 J. McNeace, 12 M. Diawara, 22 S. Bracq, 3 S. Smith",0,11:00,28,21,17,10,15,9,60.0,60,2,1,50.0,79,0,0,0.0,1,9,3,6,7,2,5,4,27,21,18,8,11,4,36.4,14,7,4,57.1,92,2,1,50.0,12,7,3,4,5,4,5,5,Cholet Basket,Betclic Elite,0 A. Wheeler,8 J. McNeace,12 M. Diawara,22 S. Bracq,3 S. Smith,CB-0W,CB-8M,CB-12D,CB-22B,CB-3S,660.0,15,75.0,30,77.77777777777779,60,-2.7777777777777857,41,101.81818181818183,72,98.18181818181819,38,3.6363636363636402,63,61.76470588235294,60,55.61440677966102,44,6.150299102691925,57,123.52941176470588,60,111.22881355932203,55,12.30059820538385,57,blue
CB-2ICB-8MCB-7SCB-12DCB-3S,"2 C. Melvin III, 8 J. McNeace, 7 N. De Sousa, 12 M. Diawara, 3 S. Smith",-4,10:19,19,18,15,8,9,7,77.8,93,6,1,16.7,11,4,1,25.0,4,6,0,6,7,2,1,7,23,22,13,7,6,4,66.7,82,7,3,42.9,76,6,5,83.3,62,7,0,7,6,1,3,3,Cholet Basket,Betclic Elite,2 C. Melvin III,8 J. McNeace,7 N. De Sousa,12 M. Diawara,3 S. Smith,CB-2I,CB-8M,CB-7S,CB-12D,CB-3S,619.0,5,94.73684210526315,65,95.65217391304348,23,-0.9153318077803334,44,73.66720516962843,3,89.17609046849758,74,-15.508885298869146,13,53.69928400954653,35,70.33248081841433,92,-16.633196808867794,13,107.39856801909306,35,140.66496163682865,7,-33.26639361773559,13,blue
CB-21RCB-32VCB-7SCB-12DCB-3S,"21 A. Roberson, 32 B. Vautier, 7 N. De Sousa, 12 M. Diawara, 3 S. Smith",3,10:08,19,22,11,8,7,6,85.7,98,4,2,50.0,79,6,4,66.7,31,6,0,6,6,1,3,4,26,19,17,7,9,5,55.6,60,8,2,25.0,17,5,3,60.0,18,6,3,3,4,2,5,6,Cholet Basket,Betclic Elite,21 A. Roberson,32 B. Vautier,7 N. De Sousa,12 M. Diawara,3 S. Smith,CB-21R,CB-32V,CB-7S,CB-12D,CB-3S,608.0,2,115.78947368421053,91,73.07692307692307,70,42.71255060728747,95,75.0,5,102.63157894736842,20,-27.631578947368425,3,80.64516129032258,96,49.47916666666667,23,31.165994623655905,98,161.29032258064515,96,98.95833333333334,76,62.33198924731181,98,blue
BG-5JBG-13ABG-97CBG-3CBG-19B,"5 G. Watson Jr, 13 T. Agee, 97 V. Chery, 3 H. Cattoor, 19 C. Babb",19,50:54,114,110,86,40,48,26,54.2,46,38,14,36.8,49,18,16,88.9,73,39,10,29,25,7,7,22,116,91,79,36,44,25,56.8,62,35,11,31.4,31,11,8,72.7,34,40,10,30,18,4,15,25,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,13 T. Agee,97 V. Chery,3 H. Cattoor,19 C. Babb,BG-5J,BG-13A,BG-97C,BG-3C,BG-19B,3054.0,96,96.49122807017544,68,78.44827586206897,59,18.04295220810647,70,89.58742632612967,20,91.15913555992142,68,-1.5717092337917506,41,58.56047700170358,51,54.27003816793893,37,4.290438833764654,54,117.12095400340716,51,108.54007633587786,62,8.580877667529307,54,blue
BG-5JBG-9BBG-13ABG-12FBG-19B,"5 G. Watson Jr, 9 G. Bezhanishvili, 13 T. Agee, 12 V. Fofana, 19 C. Babb",6,29:36,72,59,46,20,28,13,46.4,28,18,7,38.9,55,12,12,100.0,88,21,3,18,12,6,11,13,73,53,50,18,26,9,34.6,10,24,9,37.5,58,14,8,57.1,17,28,10,18,16,5,10,18,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,13 T. Agee,12 V. Fofana,19 C. Babb,BG-5J,BG-9B,BG-13A,BG-12F,BG-19B,1776.0,86,81.94444444444444,41,72.6027397260274,72,9.341704718417049,56,97.2972972972973,58,98.64864864864866,36,-1.3513513513513544,43,57.52730109204368,47,47.186609686609685,15,10.340691405433994,66,115.05460218408736,47,94.37321937321937,84,20.681382810867987,66,blue
BG-5JBG-9BBG-12FBG-45CBG-77D,"5 G. Watson Jr, 9 G. Bezhanishvili, 12 V. Fofana, 45 T. Cornely, 77 R. Domon",-19,23:27,52,31,34,13,28,12,42.9,19,6,1,16.7,11,9,4,44.4,8,14,5,9,4,4,9,15,52,50,32,19,23,15,65.2,79,9,4,44.4,80,11,8,72.7,34,17,3,14,8,5,7,9,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,12 V. Fofana,45 T. Cornely,77 R. Domon,BG-5J,BG-9B,BG-12F,BG-45C,BG-77D,1407.0,80,59.61538461538461,8,96.15384615384616,22,-36.53846153846155,8,88.69936034115139,18,88.69936034115139,75,0.0,50,40.83245521601686,6,67.86102062975027,84,-27.02856541373341,6,81.66491043203372,6,135.72204125950054,15,-54.05713082746682,6,blue
BG-5JBG-9BBG-13ABG-12FBG-45C,"5 G. Watson Jr, 9 G. Bezhanishvili, 13 T. Agee, 12 V. Fofana, 45 T. Cornely",10,17:35,34,39,26,15,17,12,70.6,84,9,3,33.3,40,7,6,85.7,69,11,1,10,10,3,3,5,33,29,19,11,10,6,60.0,70,9,5,55.6,90,3,2,66.7,25,10,0,10,6,1,6,6,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,13 T. Agee,12 V. Fofana,45 T. Cornely,BG-5J,BG-9B,BG-13A,BG-12F,BG-45C,1055.0,66,114.70588235294117,89,87.87878787878788,41,26.8270944741533,79,77.34597156398104,6,75.07109004739335,98,2.2748815165876834,56,67.0563961485557,72,71.35826771653542,94,-4.301871567979717,39,134.1127922971114,72,142.71653543307085,5,-8.603743135959434,39,blue
BG-1LBG-5JBG-13ABG-97CBG-19B,"1 R. Langford, 5 G. Watson Jr, 13 T. Agee, 97 V. Chery, 19 C. Babb",-12,16:47,45,26,28,11,15,9,60.0,60,13,2,15.4,8,4,2,50.0,14,15,4,11,4,4,4,6,37,38,26,13,13,7,53.8,53,13,6,46.2,81,6,6,100.0,88,13,2,11,10,2,5,9,BCM Gravelines-Dunkerque,Betclic Elite,1 R. Langford,5 G. Watson Jr,13 T. Agee,97 V. Chery,19 C. Babb,BG-1L,BG-5J,BG-13A,BG-97C,BG-19B,1007.0,63,57.77777777777777,6,102.7027027027027,9,-44.92492492492492,5,107.24925521350546,88,88.18272095332672,77,19.06653426017874,91,43.68279569892473,10,66.34078212290503,80,-22.657986423980297,8,87.36559139784946,10,132.68156424581005,19,-45.315972847960595,8,blue
BG-5JBG-9BBG-13ABG-3CBG-19B,"5 G. Watson Jr, 9 G. Bezhanishvili, 13 T. Agee, 3 H. Cattoor, 19 C. Babb",14,15:39,40,37,27,13,12,6,50.0,35,15,7,46.7,71,5,4,80.0,57,18,4,14,7,0,5,7,38,23,30,9,12,5,41.7,20,18,4,22.2,12,2,1,50.0,12,12,4,8,8,0,2,9,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,13 T. Agee,3 H. Cattoor,19 C. Babb,BG-5J,BG-9B,BG-13A,BG-3C,BG-19B,939.0,55,92.5,62,60.526315789473685,92,31.973684210526315,83,102.23642172523962,76,97.12460063897764,44,5.111821086261983,67,63.35616438356164,66,37.240932642487046,4,26.115231741074595,94,126.71232876712328,66,74.48186528497409,95,52.23046348214919,94,blue
BG-5JBG-9BBG-12FBG-45CBG-19B,"5 G. Watson Jr, 9 G. Bezhanishvili, 12 V. Fofana, 45 T. Cornely, 19 C. Babb",7,14:50,32,37,22,13,12,8,66.7,78,10,5,50.0,79,6,6,100.0,88,7,2,5,8,3,2,6,32,30,21,11,12,7,58.3,66,9,4,44.4,80,7,4,57.1,17,11,4,7,5,0,4,6,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,12 V. Fofana,45 T. Cornely,19 C. Babb,BG-5J,BG-9B,BG-12F,BG-45C,BG-19B,890.0,51,115.625,91,93.75,26,21.875,72,86.29213483146069,12,86.29213483146069,83,0.0,50,75.08116883116884,91,62.292358803986716,69,12.788810027182123,71,150.16233766233768,91,124.58471760797343,30,25.577620054364246,71,blue
BG-5JBG-13ABG-97CBG-19BBG-10B,"5 G. Watson Jr, 13 T. Agee, 97 V. Chery, 19 C. Babb, 10 E. Boisdur",5,13:15,30,26,18,7,10,4,40.0,15,8,3,37.5,52,16,9,56.3,18,11,3,8,4,0,2,8,30,21,20,7,11,4,36.4,14,9,3,33.3,41,4,4,100.0,88,13,2,11,4,0,3,11,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,13 T. Agee,97 V. Chery,19 C. Babb,10 E. Boisdur,BG-5J,BG-13A,BG-97C,BG-19B,BG-10B,795.0,41,86.66666666666667,51,70.0,79,16.66666666666667,67,90.56603773584905,22,90.56603773584905,69,0.0,50,51.91693290734825,29,48.25367647058823,19,3.6632564367600153,51,103.8338658146965,29,96.50735294117646,80,7.326512873520031,51,blue
BG-5JBG-13ABG-12FBG-97CBG-77D,"5 G. Watson Jr, 13 T. Agee, 12 V. Fofana, 97 V. Chery, 77 R. Domon",-4,13:07,32,17,22,7,18,6,33.3,7,4,1,25.0,24,4,2,50.0,14,11,5,6,2,0,4,4,31,21,20,7,13,4,30.8,6,7,3,42.9,76,5,4,80.0,53,16,5,11,4,3,5,9,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,13 T. Agee,12 V. Fofana,97 V. Chery,77 R. Domon,BG-5J,BG-13A,BG-12F,BG-97C,BG-77D,787.0,40,53.125,3,67.74193548387096,86,-14.61693548387096,24,97.58576874205845,60,94.53621346886912,58,3.049555273189327,58,35.77441077441077,3,47.2972972972973,16,-11.52288652288653,24,71.54882154882154,3,94.5945945945946,83,-23.04577304577306,24,blue
