id_lineups,Lineup,Plus/Minus,Minutes,Possessions Equipe,Points Equipe,Field goals attempted Equipe,Field goals made Equipe,2-pt field goals attempted Equipe,2-pt field goals made Equipe,"2-pt field goals, % Equipe","centile_2-pt field goals, % Equipe",3-pt field goals attempted Equipe,3-pt field goals made Equipe,"3-pt field goals, % Equipe","centile_3-pt field goals, % Equipe",Free throws attempted Equipe,Free throws made Equipe,"Free throws, % Equipe","centile_Free throws, % Equipe",Rebounds Equipe,Offensive rebounds Equipe,Defensive rebounds Equipe,Assists Equipe,Steals Equipe,Turnovers Equipe,Fouls Equipe,Possessions Opposant,Points Opposant,Field goals attempted Opposant,Field goals made Opposant,2-pt field goals attempted Opposant,2-pt field goals made Opposant,"2-pt field goals, % Opposant","centile_2-pt field goals, % Opposant",3-pt field goals attempted Opposant,3-pt field goals made Opposant,"3-pt field goals, % Opposant","centile_3-pt field goals, % Opposant",Free throws attempted Opposant,Free throws made Opposant,"Free throws, % Opposant","centile_Free throws, % Opposant",Rebounds Opposant,Offensive rebounds Opposant,Defensive rebounds Opposant,Assists Opposant,Steals Opposant,Turnovers Opposant,Fouls Opposant,Equipe,Championnat,Player_1_name,Player_2_name,Player_3_name,Player_4_name,Player_5_name,Player_1_id,Player_2_id,Player_3_id,Player_4_id,Player_5_id,Secondes,centile_Secondes,Rentabilite_possessions_equipe,centile_Rentabilite_possessions_equipe,Rentabilite_possessions_opp,centile_Rentabilite_possessions_opp,Differentiel_rentabilite_possessions,centile_Differentiel_rentabilite_possessions,Rentabilite_temps_equipe,centile_Rentabilite_temps_equipe,Rentabilite_temps_opp,centile_Rentabilite_temps_opp,Differentiel_rentabilite_temps,centile_Differentiel_rentabilite_temps,True_Shooting_%_equipe,centile_True_Shooting_%_equipe,True_Shooting_%_opp,centile_True_Shooting_%_opp,Differentiel_True_Shooting_%,centile_Differentiel_True_Shooting_%,Pts_Tirs_Tentes_equipe,centile_Pts_Tirs_Tentes_equipe,Pts_Tirs_Tentes_opp,centile_Pts_Tirs_Tentes_opp,minutes_filtre,Differentiel_Pts_Tirs_Tentes,centile_Differentiel_Pts_Tirs_Tentes,Color
JB-11AJB-3SJB-8UJB-34KJB-13C,"11 J. Ayayi, 3 M. Salash, 8 J. Usher, 34 K. Kokila, 13 X. Castaneda",15,39:50,95,96,59,34,41,27,65.9,79,18,7,38.9,58,27,21,77.8,53,27,4,23,25,8,8,21,89,81,51,28,26,17,65.4,80,25,11,44.0,75,17,14,82.4,61,18,2,16,22,3,18,29,JL Bourg-en-Bresse,Betclic Elite,11 J. Ayayi,3 M. Salash,8 J. Usher,34 K. Kokila,13 X. Castaneda,JB-11A,JB-3S,JB-8U,JB-34K,JB-13C,2390.0,91,101.05263157894737,77,91.01123595505618,35,10.04139562389119,62,95.39748953974895,49,89.3723849372385,76,6.025104602510453,68,67.72009029345372,79,69.25444596443228,15,-1.534355670978556,46,135.44018058690745,79,138.50889192886456,15,0 days 00:39:50,-3.068711341957112,46,blue
JB-11AJB-8UJB-34KJB-13CJB-4N,"11 J. Ayayi, 8 J. Usher, 34 K. Kokila, 13 X. Castaneda, 4 A. Nelson",3,34:44,89,86,57,30,33,20,60.6,68,24,10,41.7,66,23,16,69.6,36,28,10,18,22,5,7,24,86,83,58,29,37,20,54.1,54,21,9,42.9,71,23,16,69.6,30,24,9,15,24,2,8,19,JL Bourg-en-Bresse,Betclic Elite,11 J. Ayayi,8 J. Usher,34 K. Kokila,13 X. Castaneda,4 A. Nelson,JB-11A,JB-8U,JB-34K,JB-13C,JB-4N,2084.0,88,96.62921348314607,73,96.51162790697676,24,0.11758557616931853,50,102.49520153550863,76,99.04030710172745,35,3.4548944337811776,60,64.06436233611443,70,60.921902524955954,38,3.1424598111584743,53,128.12872467222886,70,121.84380504991191,38,0 days 00:34:44,6.284919622316949,53,blue
JB-11AJB-27PJB-10NJB-33PJB-4N,"11 J. Ayayi, 27 J. Pansa, 10 M. Ngouama, 33 B. Paul, 4 A. Nelson",0,21:09,56,36,32,12,23,11,47.8,29,9,1,11.1,5,16,11,68.8,34,22,7,15,12,4,12,12,53,36,37,14,24,10,41.7,19,13,4,30.8,31,6,4,66.7,25,13,4,9,11,7,6,15,JL Bourg-en-Bresse,Betclic Elite,11 J. Ayayi,27 J. Pansa,10 M. Ngouama,33 B. Paul,4 A. Nelson,JB-11A,JB-27P,JB-10N,JB-33P,JB-4N,1269.0,73,64.28571428571429,12,67.9245283018868,86,-3.6388140161725033,42,105.91016548463357,85,100.23640661938533,29,5.673758865248232,68,46.10655737704918,16,45.40867810292634,88,0.6978792741228403,48,92.21311475409836,16,90.81735620585268,88,0 days 00:21:09,1.3957585482456807,48,blue
JB-8UJB-34KJB-5BJB-13CJB-4N,"8 J. Usher, 34 K. Kokila, 5 H. Benitez, 13 X. Castaneda, 4 A. Nelson",-8,20:05,50,44,29,13,18,9,50.0,36,11,4,36.4,51,17,14,82.4,64,16,7,9,7,1,8,19,50,52,29,17,17,11,64.7,78,12,6,50.0,84,17,12,70.6,32,11,2,9,14,2,8,18,JL Bourg-en-Bresse,Betclic Elite,8 J. Usher,34 K. Kokila,5 H. Benitez,13 X. Castaneda,4 A. Nelson,JB-8U,JB-34K,JB-5B,JB-13C,JB-4N,1205.0,68,88.0,56,104.0,12,-16.0,25,99.5850622406639,67,99.5850622406639,31,0.0,50,60.307017543859644,59,71.2719298245614,7,-10.964912280701753,26,120.61403508771929,59,142.5438596491228,7,0 days 00:20:05,-21.929824561403507,26,blue
JB-3SJB-8UJB-5BJB-13CJB-4N,"3 M. Salash, 8 J. Usher, 5 H. Benitez, 13 X. Castaneda, 4 A. Nelson",22,17:57,49,50,32,18,22,14,63.6,75,10,4,40.0,62,12,10,83.3,66,22,7,15,9,4,3,5,40,28,31,10,20,7,35.0,8,11,3,27.3,22,5,5,100.0,91,12,5,7,3,0,5,13,JL Bourg-en-Bresse,Betclic Elite,3 M. Salash,8 J. Usher,5 H. Benitez,13 X. Castaneda,4 A. Nelson,JB-3S,JB-8U,JB-5B,JB-13C,JB-4N,1077.0,62,102.04081632653062,78,70.0,83,32.04081632653062,86,109.19220055710306,88,89.13649025069637,77,20.055710306406695,92,67.06008583690986,77,42.16867469879518,93,24.891411138114684,94,134.12017167381973,77,84.33734939759036,93,0 days 00:17:57,49.78282227622937,94,blue
JB-3SJB-27PJB-8UJB-5BJB-13C,"3 M. Salash, 27 J. Pansa, 8 J. Usher, 5 H. Benitez, 13 X. Castaneda",-3,16:40,43,41,26,13,19,11,57.9,56,7,2,28.6,30,23,13,56.5,16,14,3,11,9,3,5,7,44,44,33,17,19,13,68.4,85,14,4,28.6,26,6,6,100.0,91,19,4,15,8,2,6,14,JL Bourg-en-Bresse,Betclic Elite,3 M. Salash,27 J. Pansa,8 J. Usher,5 H. Benitez,13 X. Castaneda,JB-3S,JB-27P,JB-8U,JB-5B,JB-13C,1000.0,55,95.34883720930233,71,100.0,17,-4.6511627906976685,40,103.19999999999999,78,105.6,15,-2.4000000000000057,42,56.75526024363234,45,61.72839506172839,34,-4.9731348180960495,37,113.51052048726469,45,123.45679012345678,34,0 days 00:16:40,-9.946269636192099,37,blue
JB-11AJB-27PJB-8UJB-13CJB-4N,"11 J. Ayayi, 27 J. Pansa, 8 J. Usher, 13 X. Castaneda, 4 A. Nelson",10,13:52,35,41,25,15,12,9,75.0,93,13,6,46.2,73,5,5,100.0,90,8,3,5,9,3,4,10,31,31,16,10,11,7,63.6,76,5,3,60.0,95,11,8,72.7,36,5,0,5,7,2,4,6,JL Bourg-en-Bresse,Betclic Elite,11 J. Ayayi,27 J. Pansa,8 J. Usher,13 X. Castaneda,4 A. Nelson,JB-11A,JB-27P,JB-8U,JB-13C,JB-4N,832.0,42,117.14285714285715,93,100.0,17,17.142857142857153,70,100.96153846153847,72,89.42307692307692,75,11.538461538461547,84,75.36764705882352,93,74.37619961612285,2,0.9914474427006752,49,150.73529411764704,93,148.7523992322457,2,0 days 00:13:52,1.9828948854013504,49,blue
JB-27PJB-7CJB-5BJB-33PJB-4N,"27 J. Pansa, 7 M. Courby, 5 H. Benitez, 33 B. Paul, 4 A. Nelson",-13,11:53,33,14,19,5,13,4,30.8,7,6,1,16.7,12,4,3,75.0,47,11,5,6,5,2,4,8,30,27,17,9,12,6,50.0,39,5,3,60.0,95,8,6,75.0,43,11,3,8,3,1,2,4,JL Bourg-en-Bresse,Betclic Elite,27 J. Pansa,7 M. Courby,5 H. Benitez,33 B. Paul,4 A. Nelson,JB-27P,JB-7C,JB-5B,JB-33P,JB-4N,713.0,25,42.42424242424242,0,90.0,39,-47.57575757575758,3,111.07994389901823,90,100.98176718092566,24,10.098176718092574,80,33.71868978805394,1,65.78947368421053,21,-32.07078389615659,3,67.43737957610789,1,131.57894736842107,21,0 days 00:11:53,-64.14156779231318,3,blue
CS-40CCS-14RCS-8HCS-2MCS-13G,"40 Z. Cuthbertson, 14 D. Ristic, 8 J. Hill, 2 J. Morris, 13 L. Gaudoux",-22,57:52,132,125,92,49,54,33,61.1,69,38,16,42.1,67,16,11,68.8,34,34,8,26,34,10,17,27,141,147,99,53,54,36,66.7,82,45,17,37.8,59,28,24,85.7,73,47,15,32,32,10,18,21,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,14 D. Ristic,8 J. Hill,2 J. Morris,13 L. Gaudoux,CS-40C,CS-14R,CS-8H,CS-2M,CS-13G,3472.0,96,94.6969696969697,69,104.25531914893618,11,-9.558349451966478,32,91.24423963133641,28,97.46543778801843,41,-6.221198156682021,31,63.105815831987066,67,66.02587136183975,21,-2.9200555298526822,41,126.21163166397413,67,132.0517427236795,21,0 days 00:57:52,-5.8401110597053645,41,blue
CS-4SCS-40CCS-14RCS-8HCS-2M,"4 Z. Sakic, 40 Z. Cuthbertson, 14 D. Ristic, 8 J. Hill, 2 J. Morris",-4,48:25,113,87,64,27,38,17,44.7,24,26,10,38.5,57,31,23,74.2,43,38,6,32,21,5,15,21,114,91,82,35,46,23,50.0,39,36,12,33.3,41,12,9,75.0,43,41,14,27,24,8,14,28,Chalon Saone,Betclic Elite,4 Z. Sakic,40 Z. Cuthbertson,14 D. Ristic,8 J. Hill,2 J. Morris,CS-4S,CS-40C,CS-14R,CS-8H,CS-2M,2905.0,93,76.99115044247787,35,79.82456140350878,61,-2.833410961030907,44,93.35628227194492,38,94.18244406196213,59,-0.8261617900172098,46,56.02782071097372,42,52.13107241063245,70,3.8967483003412724,56,112.05564142194744,42,104.2621448212649,70,0 days 00:48:25,7.793496600682545,56,blue
CS-4SCS-40CCS-21SCS-8HCS-13G,"4 Z. Sakic, 40 Z. Cuthbertson, 21 M. Stockton, 8 J. Hill, 13 L. Gaudoux",31,45:41,110,101,65,35,38,24,63.2,74,27,11,40.7,65,31,20,64.5,25,37,7,30,26,11,13,15,98,70,66,28,32,19,59.4,68,34,9,26.5,21,6,5,83.3,66,28,4,24,17,10,16,30,Chalon Saone,Betclic Elite,4 Z. Sakic,40 Z. Cuthbertson,21 M. Stockton,8 J. Hill,13 L. Gaudoux,CS-4S,CS-40C,CS-21S,CS-8H,CS-13G,2741.0,92,91.81818181818183,64,71.42857142857143,79,20.389610389610397,73,96.31521342575702,53,85.80809923385627,86,10.507114191900754,81,64.21668362156663,71,50.990675990675996,73,13.226007630890635,78,128.43336724313326,71,101.98135198135199,73,0 days 00:45:41,26.45201526178127,78,blue
CS-4SCS-40CCS-14RCS-8HCS-6C,"4 Z. Sakic, 40 Z. Cuthbertson, 14 D. Ristic, 8 J. Hill, 6 Y. Choupas",-3,28:17,65,58,44,22,27,17,63.0,73,17,5,29.4,31,14,9,64.3,25,19,4,15,14,4,7,10,64,61,45,22,21,13,61.9,73,24,9,37.5,56,9,8,88.9,77,20,7,13,17,3,4,14,Chalon Saone,Betclic Elite,4 Z. Sakic,40 Z. Cuthbertson,14 D. Ristic,8 J. Hill,6 Y. Choupas,CS-4S,CS-40C,CS-14R,CS-8H,CS-6C,1697.0,80,89.23076923076924,59,95.3125,27,-6.081730769230759,37,91.9269298762522,31,90.51266941661756,72,1.4142604596346473,56,57.81499202551834,49,62.29575163398693,30,-4.480759608468588,38,115.62998405103669,49,124.59150326797386,30,0 days 00:28:17,-8.961519216937177,38,blue
CS-40CCS-14RCS-20NCS-2MCS-13G,"40 Z. Cuthbertson, 14 D. Ristic, 20 N. Nenadic, 2 J. Morris, 13 L. Gaudoux",-7,18:56,49,41,28,14,21,11,52.4,43,7,3,42.9,68,15,10,66.7,30,16,7,9,10,2,6,10,39,48,32,19,17,12,70.6,90,15,7,46.7,78,4,3,75.0,43,9,3,6,12,1,3,14,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,14 D. Ristic,20 N. Nenadic,2 J. Morris,13 L. Gaudoux,CS-40C,CS-14R,CS-20N,CS-2M,CS-13G,1136.0,65,83.6734693877551,45,123.07692307692308,1,-39.403453689167975,8,103.52112676056338,79,82.3943661971831,91,21.126760563380273,93,59.2485549132948,57,71.09004739336493,7,-11.84149248007013,25,118.4971098265896,57,142.18009478672985,7,0 days 00:18:56,-23.68298496014026,25,blue
CS-40CCS-14RCS-8HCS-6CCS-13G,"40 Z. Cuthbertson, 14 D. Ristic, 8 J. Hill, 6 Y. Choupas, 13 L. Gaudoux",5,15:28,36,33,24,14,18,11,61.1,69,6,3,50.0,80,3,2,66.7,30,12,4,8,10,4,7,8,40,28,25,10,9,4,44.4,25,16,6,37.5,56,2,2,100.0,91,9,3,6,6,3,7,7,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,14 D. Ristic,8 J. Hill,6 Y. Choupas,13 L. Gaudoux,CS-40C,CS-14R,CS-8H,CS-6C,CS-13G,928.0,50,91.66666666666666,63,70.0,83,21.666666666666657,75,93.10344827586208,35,103.44827586206897,17,-10.34482758620689,20,65.16587677725119,74,54.09582689335395,64,11.070049883897234,75,130.33175355450237,74,108.1916537867079,64,0 days 00:15:28,22.140099767794467,75,blue
CS-40CCS-21SCS-14RCS-8HCS-13G,"40 Z. Cuthbertson, 21 M. Stockton, 14 D. Ristic, 8 J. Hill, 13 L. Gaudoux",-1,14:56,36,31,20,10,15,8,53.3,45,5,2,40.0,62,11,9,81.8,63,8,3,5,10,6,7,9,37,32,21,11,16,9,56.3,61,5,2,40.0,65,11,8,72.7,36,12,5,7,10,2,9,9,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,21 M. Stockton,14 D. Ristic,8 J. Hill,13 L. Gaudoux,CS-40C,CS-21S,CS-14R,CS-8H,CS-13G,896.0,49,86.11111111111111,48,86.48648648648648,46,-0.3753753753753699,48,96.42857142857143,54,99.10714285714286,34,-2.6785714285714306,39,62.39935587761675,64,61.91950464396285,33,0.47985123365389626,48,124.7987117552335,64,123.8390092879257,33,0 days 00:14:56,0.9597024673077925,48,blue
CS-4SCS-40CCS-8HCS-6CCS-13G,"4 Z. Sakic, 40 Z. Cuthbertson, 8 J. Hill, 6 Y. Choupas, 13 L. Gaudoux",12,14:48,42,33,24,9,13,3,23.1,2,11,6,54.5,87,12,9,75.0,47,11,2,9,9,2,6,9,43,21,24,7,13,7,53.8,52,11,0,0.0,1,9,7,77.8,51,18,4,14,6,1,7,14,Chalon Saone,Betclic Elite,4 Z. Sakic,40 Z. Cuthbertson,8 J. Hill,6 Y. Choupas,13 L. Gaudoux,CS-4S,CS-40C,CS-8H,CS-6C,CS-13G,888.0,48,78.57142857142857,38,48.837209302325576,97,29.734219269102994,85,113.51351351351352,93,116.21621621621621,1,-2.7027027027026946,39,56.35245901639344,43,37.553648068669524,96,18.798810947723915,86,112.70491803278688,43,75.10729613733905,96,0 days 00:14:48,37.59762189544783,86,blue
CS-14RCS-8HCS-2MCS-6CCS-13G,"14 D. Ristic, 8 J. Hill, 2 J. Morris, 6 Y. Choupas, 13 L. Gaudoux",12,14:33,40,38,25,12,12,6,50.0,36,13,6,46.2,73,9,8,88.9,76,12,4,8,9,1,6,7,37,26,23,9,12,6,50.0,39,11,3,27.3,22,6,5,83.3,66,14,5,9,6,2,6,9,Chalon Saone,Betclic Elite,14 D. Ristic,8 J. Hill,2 J. Morris,6 Y. Choupas,13 L. Gaudoux,CS-14R,CS-8H,CS-2M,CS-6C,CS-13G,873.0,45,95.0,70,70.27027027027027,81,24.729729729729726,80,109.96563573883161,88,101.71821305841925,22,8.247422680412356,75,65.60773480662984,75,50.70202808112324,75,14.905706725506597,81,131.21546961325967,75,101.40405616224648,75,0 days 00:14:33,29.811413451013195,81,blue
CS-40CCS-14RCS-20NCS-6CCS-13G,"40 Z. Cuthbertson, 14 D. Ristic, 20 N. Nenadic, 6 Y. Choupas, 13 L. Gaudoux",3,13:35,32,33,15,10,8,5,62.5,72,7,5,71.4,99,11,8,72.7,41,8,1,7,7,2,6,7,34,30,21,11,11,8,72.7,93,10,3,30.0,30,8,5,62.5,20,7,3,4,6,6,2,9,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,14 D. Ristic,20 N. Nenadic,6 Y. Choupas,13 L. Gaudoux,CS-40C,CS-14R,CS-20N,CS-6C,CS-13G,815.0,40,103.125,80,88.23529411764706,43,14.889705882352942,68,94.23312883435584,43,100.12269938650307,30,-5.889570552147234,32,83.16532258064517,99,61.174551386623165,37,21.990771194022003,91,166.33064516129033,99,122.34910277324633,37,0 days 00:13:35,43.981542388044005,91,blue
CS-14RCS-20NCS-8HCS-2MCS-13G,"14 D. Ristic, 20 N. Nenadic, 8 J. Hill, 2 J. Morris, 13 L. Gaudoux",3,12:39,28,30,23,11,12,7,58.3,59,11,4,36.4,51,5,4,80.0,58,6,3,3,6,3,2,7,29,27,17,9,9,5,55.6,59,8,4,50.0,84,5,5,100.0,91,8,2,6,7,1,6,6,Chalon Saone,Betclic Elite,14 D. Ristic,20 N. Nenadic,8 J. Hill,2 J. Morris,13 L. Gaudoux,CS-14R,CS-20N,CS-8H,CS-2M,CS-13G,759.0,33,107.14285714285714,83,93.10344827586206,30,14.039408866995075,66,88.53754940711462,18,91.699604743083,68,-3.1620553359683754,37,59.523809523809526,57,70.3125,10,-10.788690476190474,27,119.04761904761905,57,140.625,10,0 days 00:12:39,-21.57738095238095,27,blue
CS-40CCS-20NCS-6CCS-7CCS-13G,"40 Z. Cuthbertson, 20 N. Nenadic, 6 Y. Choupas, 7 O. Cortale, 13 L. Gaudoux",-6,12:02,26,15,12,5,8,3,37.5,12,4,2,50.0,80,4,3,75.0,47,11,1,10,4,0,9,7,29,21,21,6,12,3,25.0,1,9,3,33.3,41,7,6,85.7,73,9,3,6,6,4,1,5,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,20 N. Nenadic,6 Y. Choupas,7 O. Cortale,13 L. Gaudoux,CS-40C,CS-20N,CS-6C,CS-7C,CS-13G,722.0,27,57.692307692307686,6,72.41379310344827,77,-14.721485411140584,26,86.42659279778394,13,96.398891966759,46,-9.972299168975056,22,54.50581395348837,40,43.6046511627907,91,10.901162790697668,74,109.01162790697674,40,87.2093023255814,91,0 days 00:12:02,21.802325581395337,74,blue
CS-21SCS-14RCS-2MCS-6CCS-7C,"21 M. Stockton, 14 D. Ristic, 2 J. Morris, 6 Y. Choupas, 7 O. Cortale",2,10:40,22,25,16,9,8,4,50.0,36,8,5,62.5,96,2,2,100.0,90,10,1,9,6,0,1,4,26,23,20,8,10,5,50.0,39,10,3,30.0,30,6,4,66.7,25,9,4,5,8,1,0,3,Chalon Saone,Betclic Elite,21 M. Stockton,14 D. Ristic,2 J. Morris,6 Y. Choupas,7 O. Cortale,CS-21S,CS-14R,CS-2M,CS-6C,CS-7C,640.0,11,113.63636363636364,89,88.46153846153845,42,25.174825174825187,81,82.5,10,97.5,40,-15.0,13,74.0521327014218,90,50.79505300353356,75,23.257079697888237,93,148.1042654028436,90,101.59010600706712,75,0 days 00:10:40,46.514159395776474,93,blue
CS-4SCS-40CCS-21SCS-14RCS-6C,"4 Z. Sakic, 40 Z. Cuthbertson, 21 M. Stockton, 14 D. Ristic, 6 Y. Choupas",-8,10:17,20,14,15,5,8,4,50.0,36,7,1,14.3,7,4,3,75.0,47,7,1,6,0,0,0,4,24,22,17,8,8,4,50.0,39,9,4,44.4,76,3,2,66.7,25,11,3,8,8,0,2,3,Chalon Saone,Betclic Elite,4 Z. Sakic,40 Z. Cuthbertson,21 M. Stockton,14 D. Ristic,6 Y. Choupas,CS-4S,CS-40C,CS-21S,CS-14R,CS-6C,617.0,5,70.0,23,91.66666666666666,33,-21.666666666666657,18,77.79578606158833,4,93.354943273906,62,-15.559157212317672,10,41.76610978520286,8,60.043668122270745,40,-18.277558337067887,12,83.53221957040572,8,120.08733624454149,40,0 days 00:10:17,-36.555116674135775,12,blue
CS-4SCS-40CCS-21SCS-14RCS-8H,"4 Z. Sakic, 40 Z. Cuthbertson, 21 M. Stockton, 14 D. Ristic, 8 J. Hill",6,10:10,28,33,18,10,10,6,60.0,66,8,4,50.0,80,10,9,90.0,78,6,1,5,7,2,3,3,25,27,19,10,13,7,53.8,52,6,3,50.0,84,4,4,100.0,91,9,3,6,6,2,3,10,Chalon Saone,Betclic Elite,4 Z. Sakic,40 Z. Cuthbertson,21 M. Stockton,14 D. Ristic,8 J. Hill,CS-4S,CS-40C,CS-21S,CS-14R,CS-8H,610.0,3,117.85714285714286,93,108.0,7,9.857142857142861,61,110.1639344262295,89,98.36065573770492,37,11.803278688524586,84,73.66071428571429,88,65.02890173410404,24,8.631812551610253,68,147.32142857142858,88,130.05780346820808,24,0 days 00:10:10,17.263625103220505,68,blue
CB-25NCB-2ICB-5CCB-11ACB-32V,"25 C. Ndow, 2 C. Melvin III, 5 T. Campbell, 11 G. Ayayi, 32 B. Vautier",13,92:06,220,213,153,80,94,54,57.4,54,59,26,44.1,69,35,27,77.1,52,58,21,37,50,10,28,44,219,200,136,73,79,53,67.1,83,57,20,35.1,48,40,34,85.0,71,66,20,46,47,22,38,49,Cholet Basket,Betclic Elite,25 C. Ndow,2 C. Melvin III,5 T. Campbell,11 G. Ayayi,32 B. Vautier,CB-25N,CB-2I,CB-5C,CB-11A,CB-32V,5526.0,100,96.81818181818181,73,91.32420091324201,34,5.493980904939804,54,95.54831704668837,50,95.11400651465797,54,0.4343105320303948,54,63.242280285035626,67,65.10416666666667,23,-1.8618863816310451,45,126.48456057007125,67,130.20833333333334,23,0 days 01:32:06,-3.7237727632620903,45,blue
CB-25NCB-2ICB-11ACB-32VCB-7S,"25 C. Ndow, 2 C. Melvin III, 11 G. Ayayi, 32 B. Vautier, 7 N. De Sousa",-7,41:10,107,83,69,33,46,28,60.9,69,23,5,21.7,18,24,12,50.0,12,44,16,28,28,7,12,23,99,90,64,27,31,14,45.2,27,33,13,39.4,61,27,23,85.2,72,26,9,17,21,6,11,23,Cholet Basket,Betclic Elite,25 C. Ndow,2 C. Melvin III,11 G. Ayayi,32 B. Vautier,7 N. De Sousa,CB-25N,CB-2I,CB-11A,CB-32V,CB-7S,2470.0,91,77.57009345794393,36,90.9090909090909,36,-13.33899745114698,29,103.96761133603238,81,96.19433198380567,48,7.773279352226709,74,52.16189039718452,32,59.304164470216136,44,-7.142274073031615,32,104.32378079436904,32,118.60832894043227,44,0 days 00:41:10,-14.28454814606323,32,blue
CB-25NCB-2ICB-32VCB-7SCB-3S,"25 C. Ndow, 2 C. Melvin III, 32 B. Vautier, 7 N. De Sousa, 3 S. Smith",-6,19:40,40,36,27,13,14,10,71.4,90,13,3,23.1,20,9,7,77.8,53,9,4,5,8,5,8,11,48,42,26,16,16,12,75.0,94,10,4,40.0,65,12,6,50.0,10,14,4,10,7,3,11,7,Cholet Basket,Betclic Elite,25 C. Ndow,2 C. Melvin III,32 B. Vautier,7 N. De Sousa,3 S. Smith,CB-25N,CB-2I,CB-32V,CB-7S,CB-3S,1180.0,67,90.0,60,87.5,45,2.5,52,81.35593220338983,9,97.62711864406779,39,-16.271186440677965,9,58.139534883720934,51,67.13554987212275,17,-8.996014988401818,30,116.27906976744187,51,134.2710997442455,17,0 days 00:19:40,-17.992029976803636,30,blue
CB-21RCB-8MCB-7SCB-12DCB-3S,"21 A. Roberson, 8 J. McNeace, 7 N. De Sousa, 12 M. Diawara, 3 S. Smith",10,16:57,34,38,23,13,14,7,50.0,36,9,6,66.7,97,9,6,66.7,30,9,0,9,10,5,4,11,51,28,24,9,15,6,40.0,17,9,3,33.3,41,9,7,77.8,51,12,4,8,6,3,12,12,Cholet Basket,Betclic Elite,21 A. Roberson,8 J. McNeace,7 N. De Sousa,12 M. Diawara,3 S. Smith,CB-21R,CB-8M,CB-7S,CB-12D,CB-3S,1017.0,57,111.76470588235294,88,54.90196078431373,95,56.86274509803921,99,80.23598820058996,8,120.35398230088495,0,-40.11799410029499,0,70.47477744807121,83,50.07153075822603,77,20.403246689845176,89,140.94955489614242,83,100.14306151645206,77,0 days 00:16:57,40.80649337969035,89,blue
CB-2ICB-5CCB-11ACB-32VCB-12D,"2 C. Melvin III, 5 T. Campbell, 11 G. Ayayi, 32 B. Vautier, 12 M. Diawara",6,14:35,31,28,20,11,10,8,80.0,96,10,3,30.0,33,4,3,75.0,47,15,2,13,8,4,6,6,39,22,24,7,11,3,27.3,2,13,4,30.8,31,5,4,80.0,56,11,3,8,8,3,6,5,Cholet Basket,Betclic Elite,2 C. Melvin III,5 T. Campbell,11 G. Ayayi,32 B. Vautier,12 M. Diawara,CB-2I,CB-5C,CB-11A,CB-32V,CB-12D,875.0,46,90.32258064516128,61,56.41025641025641,93,33.91232423490487,89,85.02857142857142,11,106.97142857142858,11,-21.94285714285715,3,64.33823529411764,71,41.98473282442748,94,22.353502469690156,92,128.67647058823528,71,83.96946564885496,94,0 days 00:14:35,44.70700493938031,92,blue
CB-15BCB-0WCB-7SCB-12DCB-3S,"15 J. Briggs, 0 A. Wheeler, 7 N. De Sousa, 12 M. Diawara, 3 S. Smith",-13,11:40,29,13,22,6,15,5,33.3,8,7,1,14.3,7,0,0,0.0,1,10,6,4,3,2,5,12,31,26,17,9,10,7,70.0,89,7,2,28.6,26,9,6,66.7,25,7,2,5,8,2,4,3,Cholet Basket,Betclic Elite,15 J. Briggs,0 A. Wheeler,7 N. De Sousa,12 M. Diawara,3 S. Smith,CB-15B,CB-0W,CB-7S,CB-12D,CB-3S,700.0,23,44.827586206896555,1,83.87096774193549,51,-39.04338153503893,9,99.42857142857142,66,106.28571428571428,12,-6.857142857142861,29,29.545454545454547,1,62.02290076335878,32,-32.47744621790423,2,59.09090909090909,1,124.04580152671755,32,0 days 00:11:40,-64.95489243580846,2,blue
CB-25NCB-2ICB-5CCB-32VCB-3S,"25 C. Ndow, 2 C. Melvin III, 5 T. Campbell, 32 B. Vautier, 3 S. Smith",7,11:06,33,29,21,9,9,5,55.6,50,12,4,33.3,42,7,7,100.0,90,13,8,5,5,2,4,9,30,22,14,6,6,3,50.0,39,8,3,37.5,56,12,7,58.3,16,5,2,3,4,3,5,9,Cholet Basket,Betclic Elite,25 C. Ndow,2 C. Melvin III,5 T. Campbell,32 B. Vautier,3 S. Smith,CB-25N,CB-2I,CB-5C,CB-32V,CB-3S,666.0,18,87.87878787878788,55,73.33333333333333,74,14.545454545454547,67,118.91891891891892,98,108.1081081081081,9,10.810810810810821,82,60.21594684385383,59,57.05394190871369,50,3.162004935140139,53,120.43189368770766,59,114.10788381742738,50,0 days 00:11:06,6.324009870280278,53,blue
