id_lineups,Lineup,Plus/Minus,Minutes,Possessions Equipe,Points Equipe,Field goals attempted Equipe,Field goals made Equipe,2-pt field goals attempted Equipe,2-pt field goals made Equipe,"2-pt field goals, % Equipe","centile_2-pt field goals, % Equipe",3-pt field goals attempted Equipe,3-pt field goals made Equipe,"3-pt field goals, % Equipe","centile_3-pt field goals, % Equipe",Free throws attempted Equipe,Free throws made Equipe,"Free throws, % Equipe","centile_Free throws, % Equipe",Rebounds Equipe,Offensive rebounds Equipe,Defensive rebounds Equipe,Assists Equipe,Steals Equipe,Turnovers Equipe,Fouls Equipe,Possessions Opposant,Points Opposant,Field goals attempted Opposant,Field goals made Opposant,2-pt field goals attempted Opposant,2-pt field goals made Opposant,"2-pt field goals, % Opposant","centile_2-pt field goals, % Opposant",3-pt field goals attempted Opposant,3-pt field goals made Opposant,"3-pt field goals, % Opposant","centile_3-pt field goals, % Opposant",Free throws attempted Opposant,Free throws made Opposant,"Free throws, % Opposant","centile_Free throws, % Opposant",Rebounds Opposant,Offensive rebounds Opposant,Defensive rebounds Opposant,Assists Opposant,Steals Opposant,Turnovers Opposant,Fouls Opposant,Equipe,Championnat,Player_1_name,Player_2_name,Player_3_name,Player_4_name,Player_5_name,Player_1_id,Player_2_id,Player_3_id,Player_4_id,Player_5_id,Secondes,centile_Secondes,Rentabilite_possessions_equipe,centile_Rentabilite_possessions_equipe,Rentabilite_possessions_opp,centile_Rentabilite_possessions_opp,Differentiel_rentabilite_possessions,centile_Differentiel_rentabilite_possessions,Rentabilite_temps_equipe,centile_Rentabilite_temps_equipe,Rentabilite_temps_opp,centile_Rentabilite_temps_opp,Differentiel_rentabilite_temps,centile_Differentiel_rentabilite_temps,True_Shooting_equipe_%,centile_True_Shooting_equipe_%,True_Shooting_opp_%,centile_True_Shooting_opp_%,Differentiel_True_Shooting_%,centile_Differentiel_True_Shooting_%,Pts_Tirs_Tentes_equipe,centile_Pts_Tirs_Tentes_equipe,Pts_Tirs_Tentes_opp,centile_Pts_Tirs_Tentes_opp,Differentiel_Pts_Tirs_Tentes,centile_Differentiel_Pts_Tirs_Tentes,Color
JB-11AJB-27PJB-10NJB-33PJB-4N,"11 J. Ayayi, 27 J. Pansa, 10 M. Ngouama, 33 B. Paul, 4 A. Nelson",0.0,21:09,56.0,36.0,32.0,12.0,23.0,11.0,47.8,31.0,9.0,1.0,11.1,5.0,16.0,11.0,68.8,34.0,22.0,7.0,15.0,12.0,4.0,12.0,12.0,53.0,36.0,37.0,14.0,24.0,10.0,41.7,18.0,13.0,4.0,30.8,31.0,6.0,4.0,66.7,24.0,13.0,4.0,9.0,11.0,7.0,6.0,15.0,JL Bourg-en-Bresse,Betclic Elite,11 J. Ayayi,27 J. Pansa,10 M. Ngouama,33 B. Paul,4 A. Nelson,JB-11A,JB-27P,JB-10N,JB-33P,JB-4N,1269.0,72.0,64.28571428571429,12.0,67.9245283018868,88.0,-3.6388140161725033,41.0,105.91016548463357,86.0,100.23640661938532,23.0,5.673758865248232,71.0,46.10655737704918,16.0,45.40867810292634,10.0,0.6978792741228403,48.0,92.21311475409836,16.0,90.81735620585268,89.0,1.395758548245681,48.0,blue
JB-8UJB-34KJB-5BJB-13CJB-4N,"8 J. Usher, 34 K. Kokila, 5 H. Benitez, 13 X. Castaneda, 4 A. Nelson",-8.0,20:05,50.0,44.0,29.0,13.0,18.0,9.0,50.0,38.0,11.0,4.0,36.4,51.0,17.0,14.0,82.4,62.0,16.0,7.0,9.0,7.0,1.0,8.0,19.0,50.0,52.0,29.0,17.0,17.0,11.0,64.7,78.0,12.0,6.0,50.0,83.0,17.0,12.0,70.6,30.0,11.0,2.0,9.0,14.0,2.0,8.0,18.0,JL Bourg-en-Bresse,Betclic Elite,8 J. Usher,34 K. Kokila,5 H. Benitez,13 X. Castaneda,4 A. Nelson,JB-8U,JB-34K,JB-5B,JB-13C,JB-4N,1205.0,67.0,88.0,55.0,104.0,15.0,-16.0,26.0,99.5850622406639,71.0,99.5850622406639,26.0,0.0,50.0,60.30701754385965,61.0,71.2719298245614,90.0,-10.964912280701752,26.0,120.61403508771927,61.0,142.5438596491228,9.0,-21.929824561403507,26.0,blue
JB-3SJB-8UJB-5BJB-13CJB-4N,"3 M. Salash, 8 J. Usher, 5 H. Benitez, 13 X. Castaneda, 4 A. Nelson",22.0,17:57,49.0,50.0,32.0,18.0,22.0,14.0,63.6,75.0,10.0,4.0,40.0,63.0,12.0,10.0,83.3,64.0,22.0,7.0,15.0,9.0,4.0,3.0,5.0,40.0,28.0,31.0,10.0,20.0,7.0,35.0,10.0,11.0,3.0,27.3,21.0,5.0,5.0,100.0,90.0,12.0,5.0,7.0,3.0,0.0,5.0,13.0,JL Bourg-en-Bresse,Betclic Elite,3 M. Salash,8 J. Usher,5 H. Benitez,13 X. Castaneda,4 A. Nelson,JB-3S,JB-8U,JB-5B,JB-13C,JB-4N,1077.0,63.0,102.04081632653062,76.0,70.0,83.0,32.04081632653062,88.0,109.19220055710306,89.0,89.13649025069637,70.0,20.05571030640669,92.0,67.06008583690986,76.0,42.16867469879518,5.0,24.891411138114684,94.0,134.12017167381973,76.0,84.33734939759036,94.0,49.78282227622937,94.0,blue
JB-3SJB-27PJB-8UJB-5BJB-13C,"3 M. Salash, 27 J. Pansa, 8 J. Usher, 5 H. Benitez, 13 X. Castaneda",-3.0,16:40,43.0,41.0,26.0,13.0,19.0,11.0,57.9,54.0,7.0,2.0,28.6,31.0,23.0,13.0,56.5,16.0,14.0,3.0,11.0,9.0,3.0,5.0,7.0,44.0,44.0,33.0,17.0,19.0,13.0,68.4,85.0,14.0,4.0,28.6,25.0,6.0,6.0,100.0,90.0,19.0,4.0,15.0,8.0,2.0,6.0,14.0,JL Bourg-en-Bresse,Betclic Elite,3 M. Salash,27 J. Pansa,8 J. Usher,5 H. Benitez,13 X. Castaneda,JB-3S,JB-27P,JB-8U,JB-5B,JB-13C,1000.0,57.0,95.34883720930232,67.0,100.0,22.0,-4.6511627906976685,40.0,103.2,80.0,105.6,11.0,-2.4000000000000057,41.0,56.75526024363234,47.0,61.72839506172839,65.0,-4.9731348180960495,40.0,113.51052048726469,47.0,123.45679012345678,34.0,-9.9462696361921,40.0,blue
JB-11AJB-27PJB-8UJB-13CJB-4N,"11 J. Ayayi, 27 J. Pansa, 8 J. Usher, 13 X. Castaneda, 4 A. Nelson",10.0,13:52,35.0,41.0,25.0,15.0,12.0,9.0,75.0,93.0,13.0,6.0,46.2,73.0,5.0,5.0,100.0,88.0,8.0,3.0,5.0,9.0,3.0,4.0,10.0,31.0,31.0,16.0,10.0,11.0,7.0,63.6,75.0,5.0,3.0,60.0,93.0,11.0,8.0,72.7,35.0,5.0,0.0,5.0,7.0,2.0,4.0,6.0,JL Bourg-en-Bresse,Betclic Elite,11 J. Ayayi,27 J. Pansa,8 J. Usher,13 X. Castaneda,4 A. Nelson,JB-11A,JB-27P,JB-8U,JB-13C,JB-4N,832.0,40.0,117.14285714285715,91.0,100.0,22.0,17.142857142857153,71.0,100.96153846153848,74.0,89.42307692307692,68.0,11.538461538461547,84.0,75.36764705882352,92.0,74.37619961612285,96.0,0.9914474427006752,50.0,150.73529411764704,92.0,148.7523992322457,3.0,1.9828948854013504,50.0,blue
JB-27PJB-7CJB-5BJB-33PJB-4N,"27 J. Pansa, 7 M. Courby, 5 H. Benitez, 33 B. Paul, 4 A. Nelson",-13.0,11:53,33.0,14.0,19.0,5.0,13.0,4.0,30.8,7.0,6.0,1.0,16.7,11.0,4.0,3.0,75.0,47.0,11.0,5.0,6.0,5.0,2.0,4.0,8.0,30.0,27.0,17.0,9.0,12.0,6.0,50.0,39.0,5.0,3.0,60.0,93.0,8.0,6.0,75.0,42.0,11.0,3.0,8.0,3.0,1.0,2.0,4.0,JL Bourg-en-Bresse,Betclic Elite,27 J. Pansa,7 M. Courby,5 H. Benitez,33 B. Paul,4 A. Nelson,JB-27P,JB-7C,JB-5B,JB-33P,JB-4N,713.0,24.0,42.42424242424242,1.0,90.0,42.0,-47.57575757575758,4.0,111.07994389901825,91.0,100.98176718092566,19.0,10.098176718092574,81.0,33.71868978805394,1.0,65.78947368421053,75.0,-32.07078389615659,3.0,67.43737957610789,1.0,131.57894736842107,24.0,-64.14156779231318,3.0,blue
CS-40CCS-14RCS-8HCS-2MCS-13G,"40 Z. Cuthbertson, 14 D. Ristic, 8 J. Hill, 2 J. Morris, 13 L. Gaudoux",-22.0,57:52,132.0,125.0,92.0,49.0,54.0,33.0,61.1,66.0,38.0,16.0,42.1,67.0,16.0,11.0,68.8,34.0,34.0,8.0,26.0,34.0,10.0,17.0,27.0,141.0,147.0,99.0,53.0,54.0,36.0,66.7,82.0,45.0,17.0,37.8,57.0,28.0,24.0,85.7,71.0,47.0,15.0,32.0,32.0,10.0,18.0,21.0,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,14 D. Ristic,8 J. Hill,2 J. Morris,13 L. Gaudoux,CS-40C,CS-14R,CS-8H,CS-2M,CS-13G,3472.0,95.0,94.6969696969697,65.0,104.25531914893618,15.0,-9.558349451966478,33.0,91.2442396313364,34.0,97.46543778801843,33.0,-6.221198156682021,28.0,63.105815831987066,69.0,66.02587136183975,76.0,-2.9200555298526822,44.0,126.21163166397412,69.0,132.0517427236795,23.0,-5.8401110597053645,44.0,blue
CS-4SCS-40CCS-14RCS-8HCS-2M,"4 Z. Sakic, 40 Z. Cuthbertson, 14 D. Ristic, 8 J. Hill, 2 J. Morris",-4.0,48:25,113.0,87.0,64.0,27.0,38.0,17.0,44.7,26.0,26.0,10.0,38.5,59.0,31.0,23.0,74.2,43.0,38.0,6.0,32.0,21.0,5.0,15.0,21.0,114.0,91.0,82.0,35.0,46.0,23.0,50.0,39.0,36.0,12.0,33.3,41.0,12.0,9.0,75.0,42.0,41.0,14.0,27.0,24.0,8.0,14.0,28.0,Chalon Saone,Betclic Elite,4 Z. Sakic,40 Z. Cuthbertson,14 D. Ristic,8 J. Hill,2 J. Morris,CS-4S,CS-40C,CS-14R,CS-8H,CS-2M,2905.0,93.0,76.99115044247787,35.0,79.82456140350878,64.0,-2.833410961030907,43.0,93.35628227194492,45.0,94.18244406196212,50.0,-0.8261617900172098,45.0,56.02782071097372,45.0,52.13107241063245,29.0,3.896748300341272,57.0,112.05564142194744,45.0,104.2621448212649,70.0,7.793496600682545,57.0,blue
CS-4SCS-40CCS-21SCS-8HCS-13G,"4 Z. Sakic, 40 Z. Cuthbertson, 21 M. Stockton, 8 J. Hill, 13 L. Gaudoux",17.0,32:32,80.0,74.0,46.0,25.0,26.0,16.0,61.5,68.0,20.0,9.0,45.0,71.0,22.0,15.0,68.2,33.0,24.0,5.0,19.0,20.0,5.0,9.0,12.0,68.0,57.0,46.0,23.0,21.0,14.0,66.7,82.0,25.0,9.0,36.0,49.0,2.0,2.0,100.0,90.0,17.0,1.0,16.0,13.0,7.0,10.0,22.0,Chalon Saone,Betclic Elite,4 Z. Sakic,40 Z. Cuthbertson,21 M. Stockton,8 J. Hill,13 L. Gaudoux,CS-4S,CS-40C,CS-21S,CS-8H,CS-13G,1952.0,87.0,92.5,63.0,83.82352941176471,54.0,8.67647058823529,59.0,98.36065573770492,68.0,83.60655737704917,86.0,14.754098360655746,87.0,66.45114942528735,75.0,60.79351535836177,62.0,5.657634066925581,63.0,132.9022988505747,75.0,121.58703071672356,37.0,11.315268133851164,63.0,blue
CS-4SCS-40CCS-14RCS-8HCS-6C,"4 Z. Sakic, 40 Z. Cuthbertson, 14 D. Ristic, 8 J. Hill, 6 Y. Choupas",0.0,25:34,58.0,51.0,42.0,20.0,26.0,16.0,61.5,68.0,16.0,4.0,25.0,22.0,12.0,7.0,58.3,18.0,18.0,4.0,14.0,13.0,3.0,4.0,9.0,57.0,51.0,40.0,18.0,19.0,11.0,57.9,63.0,21.0,7.0,33.3,41.0,9.0,8.0,88.9,76.0,20.0,7.0,13.0,15.0,1.0,3.0,12.0,Chalon Saone,Betclic Elite,4 Z. Sakic,40 Z. Cuthbertson,14 D. Ristic,8 J. Hill,6 Y. Choupas,CS-4S,CS-40C,CS-14R,CS-8H,CS-6C,1534.0,78.0,87.93103448275862,54.0,89.47368421052632,44.0,-1.5426497277676958,45.0,90.74315514993482,32.0,89.17861799217731,69.0,1.5645371577575131,55.0,53.93401015228426,40.0,58.007279344858965,52.0,-4.073269192574706,43.0,107.86802030456852,40.0,116.01455868971792,47.0,-8.146538385149412,43.0,blue
CS-40CCS-14RCS-20NCS-2MCS-13G,"40 Z. Cuthbertson, 14 D. Ristic, 20 N. Nenadic, 2 J. Morris, 13 L. Gaudoux",-7.0,18:56,49.0,41.0,28.0,14.0,21.0,11.0,52.4,44.0,7.0,3.0,42.9,68.0,15.0,10.0,66.7,28.0,16.0,7.0,9.0,10.0,2.0,6.0,10.0,39.0,48.0,32.0,19.0,17.0,12.0,70.6,89.0,15.0,7.0,46.7,78.0,4.0,3.0,75.0,42.0,9.0,3.0,6.0,12.0,1.0,3.0,14.0,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,14 D. Ristic,20 N. Nenadic,2 J. Morris,13 L. Gaudoux,CS-40C,CS-14R,CS-20N,CS-2M,CS-13G,1136.0,65.0,83.6734693877551,44.0,123.07692307692308,1.0,-39.403453689167975,8.0,103.52112676056338,81.0,82.3943661971831,90.0,21.126760563380277,93.0,59.2485549132948,58.0,71.09004739336493,90.0,-11.84149248007013,24.0,118.4971098265896,58.0,142.18009478672985,9.0,-23.68298496014026,24.0,blue
CS-4SCS-40CCS-8HCS-6CCS-13G,"4 Z. Sakic, 40 Z. Cuthbertson, 8 J. Hill, 6 Y. Choupas, 13 L. Gaudoux",12.0,14:48,42.0,33.0,24.0,9.0,13.0,3.0,23.1,3.0,11.0,6.0,54.5,87.0,12.0,9.0,75.0,47.0,11.0,2.0,9.0,9.0,2.0,6.0,9.0,43.0,21.0,24.0,7.0,13.0,7.0,53.8,51.0,11.0,0.0,0.0,1.0,9.0,7.0,77.8,50.0,18.0,4.0,14.0,6.0,1.0,7.0,14.0,Chalon Saone,Betclic Elite,4 Z. Sakic,40 Z. Cuthbertson,8 J. Hill,6 Y. Choupas,13 L. Gaudoux,CS-4S,CS-40C,CS-8H,CS-6C,CS-13G,888.0,49.0,78.57142857142857,37.0,48.837209302325576,97.0,29.734219269102997,87.0,113.51351351351352,93.0,116.2162162162162,2.0,-2.702702702702694,38.0,56.35245901639344,45.0,37.55364806866952,3.0,18.798810947723915,87.0,112.70491803278688,45.0,75.10729613733905,96.0,37.59762189544783,87.0,blue
CS-14RCS-8HCS-2MCS-6CCS-13G,"14 D. Ristic, 8 J. Hill, 2 J. Morris, 6 Y. Choupas, 13 L. Gaudoux",12.0,14:33,40.0,38.0,25.0,12.0,12.0,6.0,50.0,38.0,13.0,6.0,46.2,73.0,9.0,8.0,88.9,72.0,12.0,4.0,8.0,9.0,1.0,6.0,7.0,37.0,26.0,23.0,9.0,12.0,6.0,50.0,39.0,11.0,3.0,27.3,21.0,6.0,5.0,83.3,65.0,14.0,5.0,9.0,6.0,2.0,6.0,9.0,Chalon Saone,Betclic Elite,14 D. Ristic,8 J. Hill,2 J. Morris,6 Y. Choupas,13 L. Gaudoux,CS-14R,CS-8H,CS-2M,CS-6C,CS-13G,873.0,45.0,95.0,66.0,70.27027027027027,83.0,24.729729729729726,82.0,109.9656357388316,90.0,101.71821305841924,17.0,8.247422680412356,77.0,65.60773480662984,75.0,50.70202808112324,24.0,14.905706725506596,81.0,131.21546961325967,75.0,101.40405616224648,75.0,29.811413451013195,81.0,blue
CS-40CCS-14RCS-8HCS-6CCS-13G,"40 Z. Cuthbertson, 14 D. Ristic, 8 J. Hill, 6 Y. Choupas, 13 L. Gaudoux",8.0,14:32,34.0,33.0,23.0,14.0,18.0,11.0,61.1,66.0,5.0,3.0,60.0,92.0,3.0,2.0,66.7,28.0,10.0,4.0,6.0,10.0,4.0,6.0,8.0,36.0,25.0,21.0,9.0,8.0,4.0,50.0,39.0,13.0,5.0,38.5,59.0,2.0,2.0,100.0,90.0,8.0,3.0,5.0,5.0,2.0,7.0,7.0,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,14 D. Ristic,8 J. Hill,6 Y. Choupas,13 L. Gaudoux,CS-40C,CS-14R,CS-8H,CS-6C,CS-13G,872.0,44.0,97.05882352941175,71.0,69.44444444444444,84.0,27.614379084967325,86.0,93.57798165137616,46.0,99.08256880733946,27.0,-5.504587155963307,30.0,67.8453947368421,78.0,57.12979890310786,47.0,10.715595833734234,75.0,135.6907894736842,78.0,114.25959780621572,52.0,21.431191667468468,75.0,blue
CS-40CCS-14RCS-20NCS-6CCS-13G,"40 Z. Cuthbertson, 14 D. Ristic, 20 N. Nenadic, 6 Y. Choupas, 13 L. Gaudoux",3.0,13:35,32.0,33.0,15.0,10.0,8.0,5.0,62.5,71.0,7.0,5.0,71.4,99.0,11.0,8.0,72.7,40.0,8.0,1.0,7.0,7.0,2.0,6.0,7.0,34.0,30.0,21.0,11.0,11.0,8.0,72.7,92.0,10.0,3.0,30.0,29.0,8.0,5.0,62.5,19.0,7.0,3.0,4.0,6.0,6.0,2.0,9.0,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,14 D. Ristic,20 N. Nenadic,6 Y. Choupas,13 L. Gaudoux,CS-40C,CS-14R,CS-20N,CS-6C,CS-13G,815.0,38.0,103.125,77.0,88.23529411764706,46.0,14.889705882352942,68.0,94.23312883435584,50.0,100.12269938650309,24.0,-5.889570552147234,29.0,83.16532258064517,99.0,61.174551386623165,63.0,21.990771194022003,91.0,166.3306451612903,99.0,122.34910277324632,36.0,43.981542388044005,91.0,blue
CS-14RCS-20NCS-8HCS-2MCS-13G,"14 D. Ristic, 20 N. Nenadic, 8 J. Hill, 2 J. Morris, 13 L. Gaudoux",3.0,12:39,28.0,30.0,23.0,11.0,12.0,7.0,58.3,56.0,11.0,4.0,36.4,51.0,5.0,4.0,80.0,56.0,6.0,3.0,3.0,6.0,3.0,2.0,7.0,29.0,27.0,17.0,9.0,9.0,5.0,55.6,58.0,8.0,4.0,50.0,83.0,5.0,5.0,100.0,90.0,8.0,2.0,6.0,7.0,1.0,6.0,6.0,Chalon Saone,Betclic Elite,14 D. Ristic,20 N. Nenadic,8 J. Hill,2 J. Morris,13 L. Gaudoux,CS-14R,CS-20N,CS-8H,CS-2M,CS-13G,759.0,32.0,107.14285714285714,80.0,93.10344827586206,35.0,14.039408866995077,66.0,88.53754940711462,24.0,91.699604743083,60.0,-3.1620553359683754,37.0,59.523809523809526,58.0,70.3125,87.0,-10.788690476190474,27.0,119.04761904761904,58.0,140.625,12.0,-21.57738095238095,27.0,blue
CS-40CCS-21SCS-14RCS-8HCS-13G,"40 Z. Cuthbertson, 21 M. Stockton, 14 D. Ristic, 8 J. Hill, 13 L. Gaudoux",0.0,12:18,31.0,25.0,15.0,7.0,11.0,5.0,45.5,27.0,4.0,2.0,50.0,80.0,11.0,9.0,81.8,61.0,7.0,2.0,5.0,9.0,6.0,7.0,8.0,32.0,25.0,18.0,8.0,14.0,7.0,50.0,39.0,4.0,1.0,25.0,17.0,11.0,8.0,72.7,35.0,12.0,5.0,7.0,8.0,2.0,8.0,8.0,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,21 M. Stockton,14 D. Ristic,8 J. Hill,13 L. Gaudoux,CS-40C,CS-21S,CS-14R,CS-8H,CS-13G,738.0,28.0,80.64516129032258,40.0,78.125,66.0,2.5201612903225765,53.0,100.8130081300813,74.0,104.0650406504065,11.0,-3.2520325203252014,36.0,63.00403225806451,68.0,54.72854640980736,34.0,8.275485848257155,69.0,126.00806451612902,68.0,109.45709281961472,65.0,16.55097169651431,69.0,blue
CS-40CCS-20NCS-6CCS-7CCS-13G,"40 Z. Cuthbertson, 20 N. Nenadic, 6 Y. Choupas, 7 O. Cortale, 13 L. Gaudoux",-6.0,12:02,26.0,15.0,12.0,5.0,8.0,3.0,37.5,12.0,4.0,2.0,50.0,80.0,4.0,3.0,75.0,47.0,11.0,1.0,10.0,4.0,0.0,9.0,7.0,29.0,21.0,21.0,6.0,12.0,3.0,25.0,1.0,9.0,3.0,33.3,41.0,7.0,6.0,85.7,71.0,9.0,3.0,6.0,6.0,4.0,1.0,5.0,Chalon Saone,Betclic Elite,40 Z. Cuthbertson,20 N. Nenadic,6 Y. Choupas,7 O. Cortale,13 L. Gaudoux,CS-40C,CS-20N,CS-6C,CS-7C,CS-13G,722.0,26.0,57.692307692307686,5.0,72.41379310344827,79.0,-14.721485411140584,27.0,86.42659279778394,20.0,96.398891966759,38.0,-9.972299168975056,20.0,54.50581395348837,43.0,43.6046511627907,7.0,10.901162790697668,75.0,109.01162790697674,43.0,87.2093023255814,92.0,21.802325581395337,75.0,blue
CS-21SCS-14RCS-2MCS-6CCS-7C,"21 M. Stockton, 14 D. Ristic, 2 J. Morris, 6 Y. Choupas, 7 O. Cortale",2.0,10:40,22.0,25.0,16.0,9.0,8.0,4.0,50.0,38.0,8.0,5.0,62.5,95.0,2.0,2.0,100.0,88.0,10.0,1.0,9.0,6.0,0.0,1.0,4.0,26.0,23.0,20.0,8.0,10.0,5.0,50.0,39.0,10.0,3.0,30.0,29.0,6.0,4.0,66.7,24.0,9.0,4.0,5.0,8.0,1.0,0.0,3.0,Chalon Saone,Betclic Elite,21 M. Stockton,14 D. Ristic,2 J. Morris,6 Y. Choupas,7 O. Cortale,CS-21S,CS-14R,CS-2M,CS-6C,CS-7C,640.0,10.0,113.63636363636364,87.0,88.46153846153845,46.0,25.174825174825187,83.0,82.5,13.0,97.5,32.0,-15.0,13.0,74.0521327014218,90.0,50.79505300353356,25.0,23.25707969788824,94.0,148.1042654028436,90.0,101.59010600706712,74.0,46.51415939577648,94.0,blue
CS-4SCS-40CCS-21SCS-14RCS-6C,"4 Z. Sakic, 40 Z. Cuthbertson, 21 M. Stockton, 14 D. Ristic, 6 Y. Choupas",-8.0,10:17,20.0,14.0,15.0,5.0,8.0,4.0,50.0,38.0,7.0,1.0,14.3,7.0,4.0,3.0,75.0,47.0,7.0,1.0,6.0,0.0,0.0,0.0,4.0,24.0,22.0,17.0,8.0,8.0,4.0,50.0,39.0,9.0,4.0,44.4,75.0,3.0,2.0,66.7,24.0,11.0,3.0,8.0,8.0,0.0,2.0,3.0,Chalon Saone,Betclic Elite,4 Z. Sakic,40 Z. Cuthbertson,21 M. Stockton,14 D. Ristic,6 Y. Choupas,CS-4S,CS-40C,CS-21S,CS-14R,CS-6C,617.0,4.0,70.0,22.0,91.66666666666666,38.0,-21.666666666666657,19.0,77.79578606158833,6.0,93.354943273906,54.0,-15.559157212317672,10.0,41.76610978520286,8.0,60.043668122270745,60.0,-18.277558337067887,13.0,83.53221957040572,8.0,120.08733624454148,39.0,-36.555116674135775,13.0,blue
CB-11ACB-44CCB-32VCB-2ICB-25N,"11 G. Ayayi, 44 T. Campbell, 32 B. Vautier, 2 C. Melvin III, 25 C. Ndow",1.0,76:10,157.0,177.0,126.0,67.0,76.0,47.0,61.8,70.0,50.0,20.0,40.0,63.0,30.0,23.0,76.7,51.0,45.0,17.0,28.0,41.0,10.0,24.0,39.0,157.0,176.0,113.0,63.0,68.0,46.0,67.6,84.0,45.0,17.0,37.8,57.0,37.0,33.0,89.2,77.0,54.0,16.0,38.0,38.0,20.0,30.0,41.0,Cholet Basket,Betclic Elite,11 G. Ayayi,44 T. Campbell,32 B. Vautier,2 C. Melvin III,25 C. Ndow,CB-11A,CB-44C,CB-32V,CB-2I,CB-25N,4570.0,98.0,112.73885350318471,87.0,112.10191082802548,7.0,0.6369426751592329,52.0,82.4507658643326,12.0,82.4507658643326,90.0,0.0,50.0,63.57758620689656,71.0,68.06930693069307,81.0,-4.491720723796519,41.0,127.15517241379312,71.0,136.13861386138615,18.0,-8.983441447593037,41.0,blue
CB-11ACB-7SCB-32VCB-2ICB-25N,"11 G. Ayayi, 7 N. De Sousa, 32 B. Vautier, 2 C. Melvin III, 25 C. Ndow",-7.0,41:07,86.0,83.0,69.0,33.0,46.0,28.0,60.9,65.0,23.0,5.0,21.7,18.0,24.0,12.0,50.0,12.0,44.0,16.0,28.0,28.0,7.0,12.0,23.0,86.0,90.0,64.0,27.0,31.0,14.0,45.2,26.0,33.0,13.0,39.4,61.0,27.0,23.0,85.2,69.0,26.0,9.0,17.0,21.0,6.0,11.0,23.0,Cholet Basket,Betclic Elite,11 G. Ayayi,7 N. De Sousa,32 B. Vautier,2 C. Melvin III,25 C. Ndow,CB-11A,CB-7S,CB-32V,CB-2I,CB-25N,2467.0,92.0,96.51162790697676,70.0,104.65116279069768,14.0,-8.139534883720927,36.0,83.664369679773,15.0,83.664369679773,86.0,0.0,50.0,52.16189039718452,33.0,59.304164470216136,56.0,-7.142274073031615,35.0,104.32378079436904,33.0,118.60832894043229,43.0,-14.28454814606323,35.0,blue
CB-21RCB-7SCB-12DCB-8MCB-3S,"21 A. Roberson, 7 N. De Sousa, 12 M. Diawara, 8 J. McNeace, 3 S. Smith",10.0,14:54,34.0,38.0,23.0,13.0,14.0,7.0,50.0,38.0,9.0,6.0,66.7,97.0,9.0,6.0,66.7,28.0,9.0,0.0,9.0,10.0,5.0,4.0,11.0,44.0,28.0,24.0,9.0,15.0,6.0,40.0,17.0,9.0,3.0,33.3,41.0,9.0,7.0,77.8,50.0,12.0,4.0,8.0,6.0,3.0,12.0,12.0,Cholet Basket,Betclic Elite,21 A. Roberson,7 N. De Sousa,12 M. Diawara,8 J. McNeace,3 S. Smith,CB-21R,CB-7S,CB-12D,CB-8M,CB-3S,894.0,50.0,111.76470588235294,84.0,63.63636363636363,92.0,48.12834224598931,98.0,91.2751677852349,35.0,118.12080536912752,1.0,-26.845637583892625,2.0,70.47477744807121,83.0,50.07153075822603,22.0,20.403246689845176,88.0,140.94955489614242,83.0,100.14306151645206,77.0,40.80649337969035,88.0,blue
CB-11ACB-44CCB-32VCB-2ICB-12D,"11 G. Ayayi, 44 T. Campbell, 32 B. Vautier, 2 C. Melvin III, 12 M. Diawara",6.0,14:35,30.0,28.0,20.0,11.0,10.0,8.0,80.0,96.0,10.0,3.0,30.0,34.0,4.0,3.0,75.0,47.0,15.0,2.0,13.0,8.0,4.0,6.0,6.0,33.0,22.0,24.0,7.0,11.0,3.0,27.3,2.0,13.0,4.0,30.8,31.0,5.0,4.0,80.0,55.0,11.0,3.0,8.0,8.0,3.0,6.0,5.0,Cholet Basket,Betclic Elite,11 G. Ayayi,44 T. Campbell,32 B. Vautier,2 C. Melvin III,12 M. Diawara,CB-11A,CB-44C,CB-32V,CB-2I,CB-12D,875.0,45.0,93.33333333333331,65.0,66.66666666666666,89.0,26.66666666666667,84.0,82.28571428571429,12.0,90.51428571428572,64.0,-8.228571428571428,23.0,64.33823529411764,72.0,41.98473282442748,4.0,22.35350246969016,93.0,128.67647058823528,72.0,83.96946564885496,95.0,44.70700493938031,93.0,blue
